140.41066,66.18886,5.425094,119.39682,154.30869,178.57152,175.95314,0.0,0.0,1
0.0,0.0,175.6058,26.76942,156.38518,163.31241,0.0,0.0,171.87404,1
0.0,0.0,0.0,147.81294,0.0,157.0921,0.0,0.0,92.20868,1
0.0,0.0,0.0,0.0,169.0772,0.0,0.0,0.0,0.0,1
0.0,0.0,95.039085,0.0,174.90022,0.0,0.0,142.73798,152.79662,1
0.0,106.73539,0.0,113.28683,0.0,160.15039,135.6297,66.45433,67.52851,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.54853,79.07053,1
0.0,0.0,0.0,175.84178,0.0,176.29857,0.0,60.887123,3.0260153,1
0.0,0.0,0.0,0.0,0.0,164.16962,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.95745,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.207695,92.70126,1
0.0,0.0,130.14632,0.0,166.36668,0.0,0.0,16.188643,75.45264,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.966814,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
94.44005,38.79886,99.271484,0.0,153.95094,0.0,150.17674,81.7736,79.92771,1
0.0,46.034378,0.0,0.0,0.0,0.0,164.84956,76.42392,77.3134,1
0.0,0.0,109.37049,0.0,161.89877,0.0,0.0,118.03994,0.0,1
0.0,0.0,148.4616,0.0,171.09856,0.0,0.0,0.0,158.6138,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,160.20439,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
88.667336,91.77439,96.66898,108.91226,34.247223,24.563595,179.55898,116.28112,174.73726,2
88.583595,89.64798,97.98288,96.51281,38.993526,44.279533,175.39558,140.8244,171.78873,2
88.05829,89.93311,107.70594,111.9958,35.26116,27.563768,178.6568,176.57634,117.88051,2
83.31907,96.68907,88.7968,89.94339,160.7115,158.23767,175.12411,169.30278,124.29769,2
91.733795,88.222916,106.98165,108.8361,57.93464,54.926308,178.6118,113.65443,170.05002,2
85.79149,92.51911,109.48809,108.075096,41.730324,40.27842,179.8601,176.30434,106.91468,2
88.447395,89.55689,99.98636,97.27824,37.363194,44.7607,179.18265,177.68361,119.57773,2
89.841805,90.026375,107.89152,107.327385,133.96028,132.07332,173.70726,126.34254,158.00719,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.33772,112.04999,2
91.62454,88.482056,108.43786,108.22339,44.1431,52.25511,178.22557,155.81691,170.81453,2
87.79004,89.67772,101.87334,99.66882,131.23752,131.11894,174.95374,130.75792,173.87886,2
90.994194,83.48698,103.44857,111.79349,125.17739,125.109535,175.7542,174.5251,103.4044,2
85.01404,94.73189,96.75518,86.84882,166.96509,163.33481,174.93092,128.15038,167.03362,2
107.88485,77.88401,0.0,118.07416,0.0,119.34293,173.97162,155.71698,172.05144,2
0.0,0.0,0.0,0.0,117.504425,0.0,0.0,0.0,0.0,2
0.0,0.0,122.964874,98.68647,99.513084,104.07217,0.0,121.94563,169.52615,2
84.76435,95.19576,107.12764,108.88088,47.239094,47.187428,179.3685,172.299,150.84483,2
89.355896,90.02422,105.92298,112.43726,120.46926,119.87821,172.8196,122.2584,170.78958,2
81.08709,93.63887,112.65917,105.922005,115.60931,122.28584,178.38782,171.84938,121.7913,2
87.72176,92.18638,98.30876,93.40458,150.23691,146.82948,177.78848,120.60086,173.73111,2
92.89058,85.918304,91.78098,107.62687,139.51253,137.35918,178.96712,171.76494,121.3515,2
90.75106,82.62977,137.5661,154.39592,178.26561,174.3873,176.69783,170.60437,120.152245,2
87.39991,95.54843,99.88228,97.68404,134.58926,136.36119,174.02745,127.44061,165.46672,2
81.61309,98.3508,115.85777,113.96648,101.67556,104.91955,167.56868,122.61794,171.37265,2
83.961464,89.215096,97.38666,82.41892,163.03279,172.15862,172.9254,170.88402,120.61955,2
89.957375,90.03269,123.0264,125.72606,56.953873,50.6487,177.64157,173.79088,109.35779,2
86.65417,87.643616,110.15436,99.24266,127.140785,137.23572,174.15335,124.91574,166.58356,2
87.239136,98.063805,113.27629,96.274605,116.30659,128.78854,178.58984,173.65813,112.54557,2
91.689606,88.31588,118.43436,123.62901,53.555447,54.917366,176.45618,172.0062,125.96391,2
