1.140170898437500000e+03,1.253797729492187500e+03,1.146442993164062500e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.379441406250000000e+03,1.637771728515625000e+03,1.682035156250000000e+03,1.549793457031250000e+03,1.461301635742187500e+03,1.404586914062500000e+03,1.707380371093750000e+03,1.637543457031250000e+03,1.864591674804687500e+03,1.977701171875000000e+03,1.064899169921875000e+03,1.133888916015625000e+03,1.033600097656250000e+03,1.159437622070312500e+03,1.983931396484375000e+03,2.028154296875000000e+03,1.977832031250000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461100219726562500e+03,1.675631347656250000e+03,1.518252319335937500e+03,1.600244873046875000e+03,1.732235961914062500e+03,1.807762817382812500e+03,2.198000000000000000e+03,2.412144287109375000e+03,2.129190673828125000e+03,2.040865112304687500e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.217404296875000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.392210205078125000e+03,1.455206542968750000e+03,1.398796875000000000e+03,1.536781982421875000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
