118.845474,0.0,112.61814,0.0,159.40112,0.0,122.332954,0.0,134.03154,0.0,179.95152,1
129.76231,46.028587,104.1949,0.0,176.11783,0.0,115.613556,0.0,0.0,0.0,0.0,1
144.02098,48.418743,117.623886,127.70016,173.33902,0.0,94.99874,132.49855,133.22218,66.46812,58.601204,1
137.38158,59.645348,109.2913,0.0,175.48436,0.0,124.6804,167.75035,167.79817,59.168804,73.96897,1
51.021442,158.78862,136.9399,123.86561,0.0,179.24956,99.81891,170.52788,0.0,0.0,0.0,1
0.0,40.933044,0.0,150.47578,0.0,41.214348,163.48906,114.80349,0.0,90.89049,0.0,1
145.69377,37.1718,108.0015,0.0,173.06694,0.0,109.179886,156.34396,155.96718,78.76573,76.59796,1
57.003273,133.94325,119.6944,108.41956,172.82315,177.19737,119.87598,159.84543,0.0,61.657528,0.0,1
0.8376675,147.29678,38.625023,118.10986,154.68604,175.60327,118.51899,177.13438,0.0,62.977707,0.0,1
59.244286,122.31152,0.0,94.15153,0.0,176.93527,117.50638,179.7451,178.99574,80.28853,64.693146,1
61.028774,70.875046,80.53809,132.16408,163.8532,161.09631,160.68419,100.997986,101.15526,136.65508,133.87134,1
140.6943,34.800266,106.89476,112.19897,176.34102,0.0,112.241,125.93666,0.0,172.23996,0.0,1
74.81011,105.48805,178.63141,100.514915,147.3043,53.522285,150.33002,0.0,0.0,0.0,0.0,1
35.51366,162.3476,86.24486,155.79808,148.92226,86.860794,129.39258,130.55594,130.5593,48.097187,44.7084,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.48345,151.86594,1
3.4055357,146.5257,0.0,119.723114,0.0,171.66855,110.2244,164.2138,0.0,76.07874,0.0,1
140.63374,57.49392,109.91552,0.0,177.9155,0.0,112.75822,0.0,163.90608,0.0,77.85397,1
53.294495,129.2431,0.0,98.635895,0.0,172.09193,94.91908,144.51967,0.0,83.19506,0.0,1
136.13905,37.76644,101.64367,0.0,121.94062,0.0,105.82912,0.0,171.67186,0.0,64.9278,1
0.0,0.0,0.0,0.0,156.40584,0.0,0.0,0.0,0.0,0.0,0.0,2
